department,cname,score,cls_name,credit,note
CE,流體力學,"1.每個章節講授完畢後，於教科書所附之習題中勾選適當數量及內容之習題供學生自行練習，習題之解答亦於校內網路教室內公布，若學生有不理解之處，系上安排有研究生提供學生協助，老師亦安排有請益時間協助學生之學習。 
2.考試（Midterm Exam.、Final Exam. ＆ Quiz）： 
期中、期末考均配合學校考試時程。內容包含所有講授內容與參考資料中部分教材。每教完一至二章則進行隨堂小考，小考內容由勾選習題中挑選，藉以培養學生平時複習之學習習慣及瞭解學生學習之狀況，小考共進行五至六次。 
3.學期成績計算項目及權重標準如下： 
Midterm Exam. 30% 
Final Exam. 40% 
Quiz average 30%",機電三乙,3.0, 
CE,控制系統(一),"平時成績(30%):小考+出席
期中考(30%)
期末考(40%)",機電三乙,3.0, 
CE,專題實作(一),,機電三乙,1.0, 
CE,機械製造(一),"1. 學期成績計算項目及權重標準如下： 
A. Exam 1 (Midterm) 30 % 
B. Exam 2 (Final) 30 % 
C. Quiz and exercise average 40 % 
2. 考試（Exam 1、Exam 2 ＆ Quiz average）： 
期中、期末考配合學校考試時程。考試內容包括上課時講授內容與指定教材內容。小考共2次，分別於期中與期末考前1~2週舉行，目的在養成學生追隨上課進度,日積月累的學期態度與習慣。 
3. 指定閱讀（reading assignment）： 

4. 個案討論：（Case study） 

5. 期末專題（Term project）：",機電三乙,2.0, 
CE,機械設計(一),課堂講授、考試、設計專題,機電三乙,3.0, 
CE,機械工程實驗(一),"結報: 50%
出席率+上課紀律: 50%",機電三乙,1.0, 
CE,工廠管理,-1,機電三乙,3.0,
CE,能源工程,-1,機電三乙,3.0,
CE,班級活動,,機電三丙,0.0, 
CE,流體力學,"1.Mideterm     30%  
  Final        40%  
  Quiz average 30%
2.期中、期末考配合學校考試時程，範圍包含講授內容和課外補充教材，期中、期 末考前各舉行一次小考，小考的目的在培養學生平時複習和考前模擬測驗。",機電三丙,3.0, 
CE,控制系統(一),"1.學期成績計算項目及權重標準如下：
  a.期中考試30％  
b. 期末考試40％  
c.平時分數：30％
平時分數＝1+2-3
1＝全班所有考試成績總合分數最高者為85分＞全班所有考試成績總合分數中間者為75分＞全班所有考試成績總合分數最低者為65分
2＝筆記（含作業）=（最高為15分，最低為0分）
3=曠課一堂扣總分1分（約平時分數3.3分）
註：全班所有考試成績總合分數＝平時考（含不定時）+期中考+期末考",機電三丙,3.0, 
CE,專題實作(一),,機電三丙,1.0, 
CE,機械製造(一),,機電三丙,2.0, 
CE,機械設計(一),課堂講授、考試、設計專題,機電三丙,3.0, 
CE,機械工程實驗(一),,機電三丙,1.0, 
CE,工廠管理,-1,機電三丙,3.0,
CE,能源工程,-1,機電三丙,3.0,
CE,專題實作(三),,機電四甲,1.0, 
CE,班級活動,-1,機電四甲,0.0,
CE,工具機專論,-1,機電四甲,3.0,
CE,暑期校外專業實習,-1,機電四甲,4.0,限機電系學生加選，請至機電系辦理選課。
CE,新科技之進化與應用(一),-1,機電四甲,2.0,
CE,智慧機械專題實作,-1,機電四甲,3.0,
CE,電子熱傳學,-1,機電四甲,3.0,
CE,電腦輔助結構分析,-1,機電四甲,3.0, 
CE,電腦輔助工程分析-ANSYS,-1,機電四甲,3.0,限已修材料力學(一)(二)
CE,電工及電子學實驗,-1,機電四甲,1.0,
CE,塑膠射出模流分析實務,-1,機電四甲,3.0,
CE,學期校外實習導論,-1,機電四甲,1.0,限機電系學生加選，請至機電系辦理選課。
CE,工具機主軸設計與分析,-1,機電四甲,3.0,
CE,專題實作(三),,機電四乙,1.0, 
CE,班級活動,-1,機電四乙,0.0,
CE,工具機專論,-1,機電四乙,3.0,
CE,暑期校外專業實習,-1,機電四乙,4.0,限機電系學生加選，請至機電系辦理選課。
CE,新科技之進化與應用(一),-1,機電四乙,2.0,
CE,智慧機械專題實作,-1,機電四乙,3.0,
CE,電子熱傳學,-1,機電四乙,3.0,
CE,電腦輔助結構分析,-1,機電四乙,3.0, 
CE,電腦輔助工程分析-ANSYS,-1,機電四乙,3.0,限已修材料力學(一)(二)
CE,電工及電子學實驗,-1,機電四乙,1.0,
CE,塑膠射出模流分析實務,-1,機電四乙,3.0,
CE,學期校外實習導論,-1,機電四乙,1.0,限機電系學生加選，請至機電系辦理選課。
CE,工具機主軸設計與分析,-1,機電四乙,3.0,
CE,專題實作(三),,機電四丙,1.0, 
CE,班級活動,-1,機電四丙,0.0,
CE,工具機專論,-1,機電四丙,3.0,
CE,暑期校外專業實習,-1,機電四丙,4.0,限機電系學生加選，請至機電系辦理選課。
CE,新科技之進化與應用(一),-1,機電四丙,2.0,
CE,智慧機械專題實作,-1,機電四丙,3.0,
CE,電子熱傳學,-1,機電四丙,3.0,
CE,電腦輔助結構分析,-1,機電四丙,3.0, 
CE,電腦輔助工程分析-ANSYS,-1,機電四丙,3.0,限已修材料力學(一)(二)
CE,電工及電子學實驗,-1,機電四丙,1.0,
CE,塑膠射出模流分析實務,-1,機電四丙,3.0,
CE,學期校外實習導論,-1,機電四丙,1.0,限機電系學生加選，請至機電系辦理選課。
CE,工具機主軸設計與分析,-1,機電四丙,3.0,
CE,班級活動,,工業一甲,0.0, 
CE,體育(一),"期中成績20%
平時成績40%
期末成績40%",工業一甲,0.0, 
CE,工業工程與系統管理概論,"平時表現： 
藉由隨堂Q&A或選定專題進行小組討論，觀察學生學習活動的表現，包含對於學習活動的重視程度（出席率）、學習互動及表達能力等等。

考試：
針對講授內容與參考教材之進度及範圍，舉行期中與期末兩次考試。

學期成績計算項目及權重標準如下： 
1.	平時表現	   30%
2.	期中考		   30%
3.	期末考         40%",工業一甲,3.0, 
CE,工程圖學(一),"期中考：35％
期末考：40％
作業：10％
平時成績：15％",工業一甲,1.0, 
CE,服務學習,,工業一甲,0.0, 
CE,計算機概論,"期中考 30% 
期末考 30% 
作業 +小考+其他: 40%",工業一甲,3.0, 
CE,微積分(一)實習,,工業一甲,0.0, 
CE,微積分(一),期中考：30%; 期末考：30%; 平時成績：20%: 會考：10%x2=20%,工業一甲,3.0, 
CE,資訊素養作業二：危機處理分析,,工業一甲,0.0, 
CE,大學國文(一),-1,工業一甲,2.0,
CE,大學國文(一),-1,工業一甲,2.0,
CE,大學國文(一),-1,工業一甲,2.0,
CE,大學國文(一),-1,工業一甲,2.0,
CE,全民國防教育軍事訓練(一),-1,工業一甲,0.0,本課程需配合實施資訊素養作業二--危機處理分析課程，請重補修生掌握相關選課訊息
CE,班級活動,"1.本課程採P (Pass)及I (Incomplete)制度
(1)出席每堂班級活動課者，本課程成績為取得維”P”。若無法出席應依請假規定，完成請假手續。
(2)若未出席班級活動課所指訂之單元、並於學期末未完成補救措施者，於學期末成績註記”I”。
所謂”補救措施”，如進行該議題之經驗分享、或於規定期間完成書面回饋單等方式，或由導師指定。

2.操行成績
(1)主動爭取辦理班級相關活動且完成之，每次加領導者1分，合作團隊隊員每名0.5分。
(2)帶領讀書會經驗分享，每次加領導者1分，合作團隊每名0.5分。
(3)積極爭取並擔任榮譽小老師並予以實施者，加1分。
(4)擔任班代並獲同學肯定者加2分，輔助班代之班級幹部並獲同學肯定者加1分。

備註：依據「學生操行成績評定及核算要點」第四條辦理，導師按照學生之行為舉止、學習精神、氣度儀態、生活習慣、領導熱忱、服務合群等六大項，可加減一至四分，做為學生操行成績評定標準。",工業一乙,0.0, 
CE,體育(一),術科60%平常30%常識10%,工業一乙,0.0, 
CE,工業工程與系統管理概論,"平時表現： 
藉由隨堂Q&A或選定專題進行小組討論，觀察學生學習活動的表現，包含對於學習活動的重視程度（出席率）、學習互動及表達能力等等。

考試：
針對講授內容與參考教材之進度及範圍，舉行期中與期末兩次考試。

學期成績計算項目及權重標準如下： 
1.	平時表現	   30%
2.	期中考		   30%
3.	期末考         40%",工業一乙,3.0, 
CE,工程圖學(一),"期中考：35％
期末考：40％
作業：10％
平時成績：15％",工業一乙,1.0, 
CE,服務學習,,工業一乙,0.0, 
CE,計算機概論,"期中考 30% 
期末考 30% 
作業 +小考+其他: 40%",工業一乙,3.0, 
CE,微積分(一)實習,,工業一乙,0.0, 
CE,微積分(一),"1.期中考試 30 %
2.期末考試 30 %
3.平時成績 40 %",工業一乙,3.0, 
CE,資訊素養作業二：危機處理分析,,工業一乙,0.0, 
CE,大學國文(一),-1,工業一乙,2.0,
CE,大學國文(一),-1,工業一乙,2.0,
CE,大學國文(一),-1,工業一乙,2.0,
CE,大學國文(一),-1,工業一乙,2.0,
CE,大學國文(一),-1,工業一乙,2.0,
CE,全民國防教育軍事訓練(一),-1,工業一乙,0.0,本課程需配合實施資訊素養作業二--危機處理分析課程，請重補修生掌握相關選課訊息
CE,班級活動,,工業二甲,0.0, 
CE,工程數學,"1.	學期成績計算項目及權重標準如下：
A.	期中考               30%
B.	期末考               30%
C.	平時成績             40%      (包含出席與作業) 
2.	考試（Exam 1、Exam 2）：
期中考、期末考(配合學校的時程)。
3.	隨堂練習：
在課堂講解過程中，遇到適當的題目或基本觀念，要求學生當場作練習或回答，用以測試學生對課程內容的了解程度。
4.	建議學生作筆記：
建議學生記下授課重點及學生個人聽講心得。",工業二甲,3.0, 
CE,工程統計(一),"期中考：40％
期末考：40％
實習、平時考、平時成績：20％",工業二甲,3.0, 
CE,工程統計(一)實習,,工業二甲,0.0, 
CE,工作研究,"平時成績30%
期中考 30%
期末考 40%",工業二甲,3.0, 
CE,經濟學,,工業二甲,3.0, 
CE,製造程序,,工業二甲,3.0, 
CE,成本管理(一),-1,工業二甲,3.0,
CE,電工概論,-1,工業二甲,3.0,
CE,班級活動,,工業二乙,0.0, 
CE,工程數學,"1.	學期成績計算項目及權重標準如下：
A.	期中考               30%
B.	期末考               30%
C.	平時成績             40%      (包含出席與作業) 
2.	考試（Exam 1、Exam 2）：
期中考、期末考(配合學校的時程)。
3.	隨堂練習：
在課堂講解過程中，遇到適當的題目或基本觀念，要求學生當場作練習或回答，用以測試學生對課程內容的了解程度。
4.	建議學生作筆記：
建議學生記下授課重點及學生個人聽講心得。",工業二乙,3.0, 
CE,工程統計(一),"期中考：40％
期末考：40％
實習、平時考、平時成績：20％",工業二乙,3.0, 
CE,工程統計(一)實習,,工業二乙,0.0, 
CE,工作研究,"平時成績30%
期中考 30%
期末考 40%",工業二乙,3.0, 
CE,經濟學,,工業二乙,3.0, 
CE,製造程序,,工業二乙,3.0, 
CE,成本管理(一),-1,工業二乙,3.0,
CE,電工概論,-1,工業二乙,3.0,
CE,班級活動,,工業三甲,0.0, 
CE,生產與作業管理,,工業三甲,3.0, 
CE,作業研究(一),"1. Introduction 
2. Overview of the Operations Research Approach 
3. Introduction to Linear Programming (小考)
4. Solving Linear programming problem: Simplex Method. 
5. The theory of Simplex method.(期中考) 
6. Duality Theory and Sensitivity Analysis. (小考)
7. Other Algorithms for Linear Programming 
8. Transportation and Assignment problems.(期末考) 

期中考25%，小考25%，期未考25%。",工業三甲,3.0, 
CE,品質管制,,工業三甲,3.0, 
CE,專業外語,"課堂參與 25% （出缺席、課堂練習）
作業 20% （履歷寫作 10%，email寫作10%）
期中考 25% （模擬求職面試）
期末考 30% （期末簡報 + Q&A+ 學習歷程檔案）",工業三甲,2.0, 
CE,生產排程,-1,工業三甲,3.0,
CE,表現技法,-1,工業三甲,3.0, 
CE,供應鏈管理導論,-1,工業三甲,3.0,
CE,班級活動,,工業三乙,0.0, 
CE,生產與作業管理,,工業三乙,3.0, 
CE,作業研究(一),"1. Introduction 
2. Overview of the Operations Research Approach 
3. Introduction to Linear Programming (小考)
4. Solving Linear programming problem: Simplex Method. 
5. The theory of Simplex method.(期中考) 
6. Duality Theory and Sensitivity Analysis. (小考)
7. Other Algorithms for Linear Programming 
8. Transportation and Assignment problems.(期末考) 

期中考25%，小考25%，期未考25%。",工業三乙,3.0, 
CE,品質管制,,工業三乙,3.0, 
CE,專業外語,"課堂參與 25% （出缺席、課堂練習）
作業 20% （履歷寫作 10%，email寫作10%）
期中考 25% （模擬求職面試）
期末考 30% （期末簡報 + Q&A）",工業三乙,2.0, 
CE,生產排程,-1,工業三乙,3.0,
